# entry: 今天去哪玩
# title: 今天去哪玩

# 名单 (Roster)：每行一个候选，两列 name,enabled
#
# name    候选的名字。名字里有逗号时用双引号包起来，例如 "海边, 看日落"；
#         名字里要写双引号时，把它双写成 ""。
# enabled 只有写 false / 0 / no（不区分大小写）才算停用，停用的候选不上转盘；
#         其余一切取值——包括留空和整列缺失——都算启用。
#
# 空行和 # 开头的注释行会被跳过，可以拿来给名单分组。

# 户外
去海边,true
爬山,true
走绿道,true
逛公园,true
骑单车,true
去湿地看鸟,true
逛城中村,true
逛夜市,true

# 室内
逛商场,true
看展,true
看电影,true
逛书店,true
泡图书馆,true
找家咖啡馆坐坐,true
去室内攀岩,true
去打拳击,true
去打棒球,true
唱K,true
